2022/09/28 21:34:15,4000,391016.21785257006,-0.07814742991467938
2022/09/28 21:34:16,4000,391016.2179026984,-0.07809730159351602
2022/09/28 21:34:17,4000,391016.21792837017,-0.07807162980316207
2022/09/28 21:34:18,4000,391016.2177395804,-0.07826041959924623
2022/09/28 21:34:19,4000,391016.21761100896,-0.07838899100897834
2022/09/28 21:34:20,4000,391016.2178801496,-0.07811985036823899
2022/09/28 21:34:21,4000,391016.2177301742,-0.07826982578262687
2022/09/28 21:34:22,4000,391016.21807752724,-0.07792247273027897
2022/09/28 21:34:23,4000,391016.2176380349,-0.07836196507560089
2022/09/28 21:34:24,4000,391016.2180577847,-0.07794221525546163
2022/09/28 21:34:25,4000,391016.2176654023,-0.07833459769608453
2022/09/28 21:34:26,4000,391016.2178997574,-0.07810024259379134
2022/09/28 21:34:27,4000,391016.21789679624,-0.07810320373391733
2022/09/28 21:34:28,4000,391016.2180694023,-0.07793059764662758
2022/09/28 21:34:29,4000,391016.2180694023,-0.07793059764662758
2022/09/28 21:34:30,4000,391016.21760970465,-0.07839029532624409
2022/09/28 21:34:32,4000,391016.21780713834,-0.07819286163430661
2022/09/28 21:34:33,4000,391016.2181352746,-0.077864725375548
2022/09/28 21:34:34,4000,391016.2179631765,-0.07803682348458096
2022/09/28 21:34:35,4000,391016.21797346947,-0.07802653050748631
2022/09/28 21:34:36,4000,391016.2176392638,-0.07836073619546369
2022/09/28 21:34:37,4000,391016.2173695832,-0.07863041677046567
2022/09/28 21:34:38,4000,391016.2177321365,-0.07826786348596215
2022/09/28 21:34:39,4000,391016.21779087425,-0.07820912572788075
2022/09/28 21:34:40,4000,391016.21791047615,-0.0780895238276571
2022/09/28 21:34:43,4000,391016.2180298694,-0.07797013060189784
2022/09/28 21:34:44,4000,391016.2178943569,-0.07810564310057089
2022/09/28 21:34:45,4000,391016.2178902118,-0.07810978818451986
2022/09/28 21:34:46,4000,391016.2175304385,-0.07846956147113815
2022/09/28 21:34:47,4000,391016.2180114158,-0.07798858417663723
2022/09/28 21:34:48,4000,391016.21776390955,-0.07823609042679891
2022/09/28 21:34:49,4000,391016.21817714727,-0.07782285270513967
2022/09/28 21:34:50,4000,391016.21817714727,-0.07782285270513967
2022/09/28 21:34:51,4000,391016.2178681403,-0.07813185965642333
2022/09/28 21:34:52,4000,391016.2183426954,-0.07765730458777398
2022/09/28 21:34:53,4000,391016.2178141784,-0.07818582159234211
2022/09/28 21:34:54,4000,391016.2176282942,-0.0783717057784088
2022/09/28 21:34:56,4000,391016.2179484915,-0.07805150846252218
2022/09/28 21:34:57,4000,391016.2178820411,-0.07811795885208994
2022/09/28 21:34:58,4000,391016.21799191134,-0.07800808863248676
2022/09/28 21:34:59,4000,391016.21792803967,-0.07807196030626073
2022/09/28 21:35:00,4000,391016.2178055108,-0.07819448917871341
2022/09/28 21:35:01,4000,391016.2175528091,-0.07844719087006524
2022/09/28 21:35:02,4000,391016.2181411555,-0.07785884448094293
2022/09/28 21:35:03,4000,391016.217954008,-0.07804599194787443
2022/09/28 21:35:04,4000,391016.2178168603,-0.07818313967436552
2022/09/28 21:35:05,4000,391016.2178400791,-0.07815992087125778
2022/09/28 21:35:06,4000,391016.2173295497,-0.07867045025341213
2022/09/28 21:35:07,4000,391016.2178249725,-0.078175027447287
2022/09/28 21:35:08,4000,391016.2173984396,-0.07860156038077548
2022/09/28 21:35:09,4000,391016.2181418684,-0.07785813155351207
2022/09/28 21:35:10,4000,391016.2175989973,-0.07840100268367678
2022/09/28 21:35:11,4000,391016.2175642856,-0.07843571435660124
2022/09/28 21:35:12,4000,391016.2179004548,-0.07809954514959827
2022/09/28 21:35:13,4000,391016.2179004548,-0.07809954514959827
2022/09/28 21:35:15,4000,391016.2177411625,-0.07825883745681494
2022/09/28 21:35:16,4000,391016.21759681625,-0.0784031837247312
2022/09/28 21:35:17,4000,391016.2176655339,-0.0783344660885632
2022/09/28 21:35:18,4000,391016.2182170253,-0.07778297469485551
2022/09/28 21:35:19,4000,391016.2177690478,-0.07823095214553177
2022/09/28 21:35:20,4000,391016.21783812635,-0.07816187362186611
2022/09/28 21:35:21,4000,391016.2176101714,-0.07838982855901122
2022/09/28 21:35:22,4000,391016.2177540321,-0.0782459678594023
2022/09/28 21:35:23,4000,391016.2178079231,-0.07819207687862217
2022/09/28 21:35:24,4000,391016.21756689966,-0.07843310030875728
2022/09/28 21:35:25,4000,391016.2173636885,-0.07863631146028638
2022/09/28 21:35:26,4000,391016.21772741876,-0.07827258121687919
2022/09/28 21:35:27,4000,391016.21742341435,-0.07857658562716097
2022/09/28 21:35:28,4000,391016.217941397,-0.0780586029868573
2022/09/28 21:35:29,4000,391016.21773609874,-0.07826390123227611
2022/09/28 21:35:30,4000,391016.21777582436,-0.07822417560964823
2022/09/28 21:35:31,4000,391016.21758991055,-0.07841008942341432
2022/09/28 21:35:32,4000,391016.21752852935,-0.07847147062420845
2022/09/28 21:35:33,4000,391016.2176073045,-0.07839269546093419
2022/09/28 21:35:34,4000,391016.21787353925,-0.07812646072125062
2022/09/28 21:35:35,4000,391016.21787353925,-0.07812646072125062
2022/09/28 21:35:36,4000,391016.21762653627,-0.07837346370797604
2022/09/28 21:35:37,4000,391016.2177084927,-0.07829150726320222
2022/09/28 21:35:38,4000,391016.2178387628,-0.07816123717930168
2022/09/28 21:35:39,4000,391016.2176841616,-0.07831583835650235
2022/09/28 21:35:40,4000,391016.2174118235,-0.078588176460471
2022/09/28 21:35:41,4000,391016.2178684194,-0.07813158055068925
2022/09/28 21:35:42,4000,391016.2174859272,-0.07851407275302336
2022/09/28 21:35:43,4000,391016.21757004416,-0.07842995581449941
2022/09/28 21:35:44,4000,391016.217664231,-0.07833576895063743
2022/09/28 21:35:45,4000,391016.21779055434,-0.07820944563718513
2022/09/28 21:35:46,4000,391016.21804237354,-0.0779576264321804
2022/09/28 21:35:47,4000,391016.2179534057,-0.07804659428074956
2022/09/28 21:35:48,4000,391016.2176601762,-0.07833982375450432
2022/09/28 21:35:49,4000,391016.217957534,-0.07804246596060693
2022/09/28 21:35:50,4000,391016.2178340888,-0.07816591119626537
2022/09/28 21:35:51,4000,391016.2178055667,-0.07819443329935893
2022/09/28 21:35:52,4000,391016.2178452703,-0.07815472967922688
2022/09/28 21:35:53,4000,391016.217802892,-0.07819710799958557
2022/09/28 21:35:54,4000,391016.21773259144,-0.07826740853488445
2022/09/28 21:35:55,4000,391016.2177234835,-0.07827651646221057
2022/09/28 21:35:56,4000,391016.2177945189,-0.07820548105519265
2022/09/28 21:35:57,4000,391016.21775313787,-0.07824686210369691
2022/09/28 21:35:58,4000,391016.21775313787,-0.07824686210369691
2022/09/28 21:35:59,4000,391016.2178496416,-0.0781503584003076
2022/09/28 21:36:00,4000,391016.21762564976,-0.07837435021065176
2022/09/28 21:36:01,4000,391016.21767251816,-0.07832748180953786
2022/09/28 21:36:02,4000,391016.21774822235,-0.07825177762424573
2022/09/28 21:36:03,4000,391016.21778765204,-0.07821234792936593
2022/09/28 21:36:04,4000,391016.21795211686,-0.0780478831147775
2022/09/28 21:36:05,4000,391016.2178986162,-0.07810138375498354
2022/09/28 21:36:07,4000,391016.2178226023,-0.07817739766323939
2022/09/28 21:36:08,4000,391016.21780011384,-0.07819988613482565
2022/09/28 21:36:09,4000,391016.21767918643,-0.07832081353990361
2022/09/28 21:36:10,4000,391016.2177656697,-0.07823433028534055
2022/09/28 21:36:11,4000,391016.21769496135,-0.07830503862351179
2022/09/28 21:36:12,4000,391016.2177626709,-0.07823732908582315
2022/09/28 21:36:13,4000,391016.2179371736,-0.0780628263601102
2022/09/28 21:36:14,4000,391016.2178452021,-0.07815479789860547
2022/09/28 21:36:15,4000,391016.21774115955,-0.07825884042540565
2022/09/28 21:36:16,4000,391016.2177857984,-0.07821420155232772
2022/09/28 21:36:17,4000,391016.21776840085,-0.07823159912368283
2022/09/28 21:36:18,4000,391016.2176932487,-0.07830675126751885
2022/09/28 21:36:19,4000,391016.2178830018,-0.07811699819285423
2022/09/28 21:36:20,4000,391016.2178082217,-0.07819177827332169
2022/09/28 21:36:21,4000,391016.2178082217,-0.07819177827332169
2022/09/28 21:36:22,4000,391016.2176519411,-0.07834805885795504
2022/09/28 21:36:23,4000,391016.21780689544,-0.0781931045348756
2022/09/28 21:36:24,4000,391016.2176619896,-0.07833801035303622
2022/09/28 21:36:25,4000,391016.2177792236,-0.0782207763986662
2022/09/28 21:36:26,4000,391016.2177837248,-0.07821627520024776
2022/09/28 21:36:27,4000,391016.21773631684,-0.07826368312817067
2022/09/28 21:36:28,4000,391016.21784949175,-0.07815050822682679
2022/09/28 21:36:29,4000,391016.2177353986,-0.07826460135402158
2022/09/28 21:36:30,4000,391016.2178624108,-0.07813758915290236
2022/09/28 21:36:31,4000,391016.217762958,-0.07823704194743186
2022/09/28 21:36:32,4000,391016.2176856959,-0.07831430406076834
2022/09/28 21:36:33,4000,391016.2177344383,-0.07826556166401133
2022/09/28 21:36:34,4000,391016.2177755301,-0.07822446984937415
2022/09/28 21:36:35,4000,391016.2178218322,-0.07817816775059327
2022/09/28 21:36:36,4000,391016.21776545414,-0.07823454582830891
2022/09/28 21:36:37,4000,391016.2177655703,-0.07823442964581773
2022/09/28 21:36:38,4000,391016.21794917225,-0.0780508277239278
2022/09/28 21:36:39,4000,391016.21777788963,-0.07822211034363136
2022/09/28 21:36:40,4000,391016.21775733394,-0.07824266602983698
2022/09/28 21:36:41,4000,391016.2177719524,-0.07822804758325219
2022/09/28 21:36:42,4000,391016.21772294614,-0.07827705383533612
2022/09/28 21:36:43,4000,391016.21776510205,-0.07823489792644978
2022/09/28 21:36:44,4000,391016.21776510205,-0.07823489792644978
2022/09/28 21:36:45,4000,391016.21793193335,-0.07806806662119925
2022/09/28 21:36:46,4000,391016.217796264,-0.07820373598951846
2022/09/28 21:36:47,4000,391016.21774671256,-0.0782532874145545
2022/09/28 21:36:48,4000,391016.21776760404,-0.07823239592835307
2022/09/28 21:36:49,4000,391016.2178038915,-0.07819610845763236
2022/09/28 21:36:50,4000,391016.2177566533,-0.07824334665201604
2022/09/28 21:36:51,4000,391016.2177214995,-0.0782785004703328
2022/09/28 21:36:52,4000,391016.2177248489,-0.07827515108510852
2022/09/28 21:36:53,4000,391016.21790480945,-0.07809519051807001
2022/09/28 21:36:54,4000,391016.2179623793,-0.07803762069670483
2022/09/28 21:36:55,4000,391016.21779561,-0.07820438995258883
2022/09/28 21:36:56,4000,391016.21790731215,-0.07809268782148138
2022/09/28 21:36:57,4000,391016.2179542171,-0.07804578286595643
2022/09/28 21:36:58,4000,391016.2177943326,-0.07820566737791523
2022/09/28 21:36:59,4000,391016.21797138033,-0.07802861963864416
2022/09/28 21:37:00,4000,391016.21787219297,-0.07812780700623989
2022/09/28 21:37:01,4000,391016.21772444464,-0.07827555533731356
2022/09/28 21:37:02,4000,391016.2178508683,-0.07814913167385384
2022/09/28 21:37:03,4000,391016.2178620819,-0.07813791808439419
2022/09/28 21:37:04,4000,391016.217927486,-0.07807251397753134
2022/09/28 21:37:05,4000,391016.217927486,-0.07807251397753134
2022/09/28 21:37:06,4000,391016.21777948044,-0.07822051952825859
2022/09/28 21:37:07,4000,391016.2177878747,-0.07821212528506294
2022/09/28 21:37:08,4000,391016.21788484324,-0.07811515673529357
2022/09/28 21:37:09,4000,391016.2176962073,-0.07830379268852994
2022/09/28 21:37:10,4000,391016.21776901186,-0.07823098811786622
2022/09/28 21:37:11,4000,391016.2178045985,-0.07819540146738291
2022/09/28 21:37:12,4000,391016.21780189604,-0.0781981039326638
2022/09/28 21:37:13,4000,391016.2178483584,-0.07815164158819243
2022/09/28 21:37:14,4000,391016.21774900437,-0.07825099560432136
2022/09/28 21:37:15,4000,391016.2179257202,-0.07807427976513281
2022/09/28 21:37:16,4000,391016.2178548477,-0.07814515224890783
2022/09/28 21:37:17,4000,391016.2178380285,-0.0781619714689441
2022/09/28 21:37:18,4000,391016.2177810072,-0.07821899279952049
2022/09/28 21:37:19,4000,391016.21776134335,-0.0782386566279456
2022/09/28 21:37:20,4000,391016.2178165228,-0.0781834771623835
2022/09/28 21:37:21,4000,391016.21786743094,-0.07813256903318688
2022/09/28 21:37:22,4000,391016.2178056413,-0.07819435867713764
2022/09/28 21:37:23,4000,391016.21778289543,-0.07821710454300046
2022/09/28 21:37:24,4000,391016.21770080016,-0.07829919981304556
2022/09/28 21:37:25,4000,391016.21773325023,-0.07826674974057823
2022/09/28 21:37:26,4000,391016.21773325023,-0.07826674974057823
2022/09/28 21:37:27,4000,391016.2178670692,-0.07813293079379946
2022/09/28 21:37:28,4000,391016.2177819709,-0.07821802905527875
2022/09/28 21:37:29,4000,391016.2177394978,-0.07826050219591707
2022/09/28 21:37:30,4000,391016.21772550436,-0.07827449560863897
2022/09/28 21:37:31,4000,391016.2179347692,-0.07806523074395955
2022/09/28 21:37:32,4000,391016.21774449875,-0.07825550122652203
2022/09/28 21:37:33,4000,391016.2178025649,-0.07819743506843224
2022/09/28 21:37:34,4000,391016.2177519084,-0.07824809156591073
2022/09/28 21:37:35,4000,391016.21777756803,-0.0782224319409579
2022/09/28 21:37:36,4000,391016.21769868775,-0.07830131222726777
2022/09/28 21:37:37,4000,391016.2178045807,-0.07819541927892715
2022/09/28 21:37:38,4000,391016.2180488037,-0.07795119629008695
2022/09/28 21:37:39,4000,391016.21774343605,-0.07825656392378733
2022/09/28 21:37:41,4000,391016.21815085947,-0.07784914050716907
2022/09/28 21:37:42,4000,391016.2178429748,-0.07815702515654266
2022/09/28 21:37:43,4000,391016.21797013236,-0.07802986761089414
2022/09/28 21:37:44,4000,391016.21782305243,-0.07817694754339755
2022/09/28 21:37:45,4000,391016.2176093893,-0.07839061069535092
2022/09/28 21:37:46,4000,391016.21792550036,-0.07807449961546808
2022/09/28 21:37:47,4000,391016.21792550036,-0.07807449961546808
2022/09/28 21:37:48,4000,391016.21788841876,-0.07811158121330664
2022/09/28 21:37:49,4000,391016.2176340811,-0.0783659188891761
2022/09/28 21:37:50,4000,391016.21794350276,-0.07805649720830843
2022/09/28 21:37:51,4000,391016.2179082664,-0.07809173356508836
2022/09/28 21:37:52,4000,391016.2177732578,-0.07822674216004089
2022/09/28 21:37:53,4000,391016.21774522116,-0.07825477881124243
2022/09/28 21:37:54,4000,391016.21778321126,-0.07821678870823234
2022/09/28 21:37:55,4000,391016.217916611,-0.07808338897302747
2022/09/28 21:37:56,4000,391016.2177843497,-0.0782156502828002
2022/09/28 21:37:57,4000,391016.21775551676,-0.07824448321480304
2022/09/28 21:37:58,4000,391016.21767833433,-0.07832166564185172
2022/09/28 21:37:59,4000,391016.2177515302,-0.07824846979929134
2022/09/28 21:38:00,4000,391016.21773939574,-0.07826060423394665
2022/09/28 21:38:01,4000,391016.21775925776,-0.07824074220843613
2022/09/28 21:38:02,4000,391016.21779076604,-0.07820923393592238
2022/09/28 21:38:03,4000,391016.2180272205,-0.07797277945792302
2022/09/28 21:38:04,4000,391016.2176967741,-0.07830322586232796
2022/09/28 21:38:05,4000,391016.2179170341,-0.07808296586154029
2022/09/28 21:38:06,4000,391016.2179170341,-0.07808296586154029
2022/09/28 21:38:07,4000,391016.21786892577,-0.07813107420224696
2022/09/28 21:38:08,4000,391016.2178182606,-0.07818173937266693
2022/09/28 21:38:09,4000,391016.21764781844,-0.07835218153195456
2022/09/28 21:38:10,4000,391016.2177653845,-0.07823461544467136
2022/09/28 21:38:11,4000,391016.218168976,-0.07783102395478636
2022/09/28 21:38:12,4000,391016.21801942866,-0.07798057131003588
